participant_id,time_gameplayed_utc,time_sent_utc,detail,condition,trial_number,flanking_cue,response_window,response_time,first_button,correct_button,trial_type,second_button,late_response,displayed_cue
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,6,A,800,482.8139543533325,YES,1,CONGRUENT,NO,0,A
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,7,A,830,599.8790264129639,NO,1,INCONGRUENT,YES,0,C
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,8,D,820,791.6940450668335,YES,1,INCONGRUENT,NO,0,B
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,9,B,760,541.7460203170776,YES,1,CONGRUENT,NO,0,B
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,10,B,680,514.4979953765869,YES,1,CONGRUENT,NO,0,B
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,11,A,520,574.2650032043457,NO,0,CONGRUENT,YES,1,A
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,12,D,800,N/A,NO,0,INCONGRUENT,NO,1,B
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,13,A,840,N/A,NO,0,INCONGRUENT,NO,0,C
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,14,B,880,872.1799850463867,NO,1,INCONGRUENT,YES,0,D
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,15,C,870,690.4650926589966,YES,1,INCONGRUENT,NO,0,A
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,16,B,560,695.4410076141357,YES,1,CONGRUENT,NO,1,B
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,17,C,860,714.9269580841064,YES,1,INCONGRUENT,NO,0,B
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,18,D,550,819.7360038757324,NO,1,CONGRUENT,YES,1,D
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,19,C,840,874.2600679397583,NO,0,INCONGRUENT,YES,1,B
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,20,D,880,724.6049642562866,YES,1,INCONGRUENT,NO,0,A
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,21,D,540,N/A,NO,0,CONGRUENT,NO,1,D
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,22,B,700,573.7509727478027,YES,1,CONGRUENT,NO,0,B
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,23,D,690,809.9920749664307,NO,1,CONGRUENT,YES,1,D
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,24,A,680,508.4350109100342,YES,1,CONGRUENT,NO,0,A
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,25,B,870,822.3499059677124,NO,1,INCONGRUENT,YES,0,D
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,26,B,860,522.8840112686157,NO,1,INCONGRUENT,YES,0,D
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,27,D,670,845.0510501861572,NO,1,CONGRUENT,YES,1,D
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,28,B,660,670.6579923629761,NO,0,CONGRUENT,YES,1,B
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,29,B,700,718.4159755706787,YES,1,CONGRUENT,NO,1,B
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,30,A,840,697.6070404052734,NO,1,INCONGRUENT,YES,0,D
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,31,B,800,N/A,NO,0,INCONGRUENT,NO,1,C
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,32,A,690,711.637020111084,YES,1,CONGRUENT,NO,1,A
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,33,C,840,702.6060819625854,NO,0,INCONGRUENT,YES,0,B
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,34,C,680,N/A,NO,0,CONGRUENT,NO,1,C
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,35,A,880,677.543044090271,YES,0,INCONGRUENT,NO,0,C
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,36,C,960,834.7960710525513,YES,1,INCONGRUENT,NO,0,A
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,37,A,1000,1002.2330284118652,YES,1,CONGRUENT,NO,1,A
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,38,C,950,931.7589998245239,YES,1,INCONGRUENT,NO,0,B
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,39,A,990,868.1789636611938,YES,1,CONGRUENT,NO,0,A
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,40,D,940,774.582028388977,YES,1,INCONGRUENT,NO,0,A
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,41,D,980,639.4549608230591,NO,1,CONGRUENT,YES,0,D
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,42,B,960,782.7440500259399,YES,1,CONGRUENT,NO,0,B
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,43,C,920,N/A,NO,0,INCONGRUENT,NO,1,B
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,44,D,960,930.0869703292847,YES,1,INCONGRUENT,NO,0,A
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,45,A,950,N/A,NO,0,INCONGRUENT,NO,1,D
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,46,B,990,N/A,NO,0,INCONGRUENT,NO,1,C
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,47,A,920,630.5450201034546,YES,1,CONGRUENT,NO,0,A
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,48,B,1030,564.2770528793335,NO,1,INCONGRUENT,YES,0,C
ADMIN-UCSF-BK007,2018-01-30 21:16:09+00:00,2018-02-02 21:20:48+00:00,,,49,D,840,690.1260614395142,NO,1,CONGRUENT,YES,0,D
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,0,C,800,N/A,NO,0,CONGRUENT,NO,0,C
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,1,C,800,676.063060760498,YES,1,INCONGRUENT,NO,0,A
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,2,A,790,766.421914100647,NO,1,INCONGRUENT,YES,0,D
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,3,A,840,592.4049615859985,YES,1,CONGRUENT,NO,0,A
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,4,C,780,N/A,NO,0,INCONGRUENT,NO,1,B
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,5,C,820,719.5819616317749,YES,1,INCONGRUENT,NO,0,A
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,6,B,830,582.9290151596069,YES,1,CONGRUENT,NO,0,B
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,7,A,820,668.1749820709229,YES,1,CONGRUENT,NO,0,A
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,8,A,810,523.7430334091187,NO,1,INCONGRUENT,YES,0,C
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,9,C,800,590.6829833984375,NO,1,CONGRUENT,YES,0,C
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,10,B,800,716.6240215301514,NO,1,INCONGRUENT,YES,0,D
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,11,D,760,639.3160820007324,NO,1,CONGRUENT,YES,0,D
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,12,C,780,596.2579250335693,YES,1,INCONGRUENT,NO,0,B
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,13,B,740,680.6789636611938,NO,1,INCONGRUENT,YES,0,C
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,14,A,660,606.2599420547485,YES,0,INCONGRUENT,NO,0,D
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,15,C,680,547.8109121322632,NO,1,CONGRUENT,YES,0,C
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,16,B,700,797.9170083999634,NO,1,INCONGRUENT,YES,1,C
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,17,C,690,631.9589614868164,YES,1,INCONGRUENT,NO,0,B
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,18,D,520,565.290093421936,NO,1,CONGRUENT,YES,1,D
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,19,C,510,725.0609397888184,NO,1,CONGRUENT,YES,1,C
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,20,C,680,692.8319931030273,YES,1,INCONGRUENT,NO,1,B
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,21,C,670,605.9670448303223,YES,1,INCONGRUENT,NO,0,B
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,22,D,500,487.47408390045166,NO,1,CONGRUENT,YES,0,D
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,23,A,660,442.221999168396,YES,0,INCONGRUENT,NO,0,C
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,24,B,490,545.6579923629761,YES,1,CONGRUENT,NO,1,B
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,25,A,480,565.5699968338013,YES,1,CONGRUENT,NO,1,A
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,26,A,700,479.8940420150757,NO,1,INCONGRUENT,YES,0,C
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,27,C,690,529.2049646377563,YES,1,INCONGRUENT,NO,0,A
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,28,D,470,585.8919620513916,NO,1,CONGRUENT,YES,1,D
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,29,A,460,394.8709964752197,YES,1,CONGRUENT,NO,0,A
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,30,C,680,553.7389516830444,NO,0,INCONGRUENT,YES,0,B
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,31,A,450,222.01001644134521,NO,0,CONGRUENT,YES,0,A
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,32,B,490,N/A,NO,0,CONGRUENT,NO,1,B
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,33,A,530,566.7059421539307,YES,1,CONGRUENT,NO,1,A
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,34,D,720,682.9730272293091,YES,1,INCONGRUENT,NO,0,B
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,35,A,520,467.2600030899048,YES,1,CONGRUENT,NO,0,A
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,36,A,710,574.6480226516724,NO,1,INCONGRUENT,YES,0,D
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,37,A,510,373.07798862457275,YES,1,CONGRUENT,NO,0,A
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,38,A,500,534.9600315093994,YES,1,CONGRUENT,NO,1,A
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,39,B,700,806.0020208358765,NO,1,INCONGRUENT,YES,1,C
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,40,C,490,549.0020513534546,NO,1,CONGRUENT,YES,1,C
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,41,A,690,519.5659399032593,NO,1,INCONGRUENT,YES,0,D
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,42,C,480,729.483962059021,NO,1,CONGRUENT,YES,1,C
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,43,A,470,491.2109375,YES,1,CONGRUENT,NO,1,A
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,44,A,680,594.9479341506958,NO,1,INCONGRUENT,YES,0,D
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,45,B,670,821.5680122375488,NO,1,INCONGRUENT,YES,1,C
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,46,C,660,812.2249841690063,YES,1,INCONGRUENT,NO,1,A
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,47,C,460,699.1759538650513,NO,1,CONGRUENT,YES,1,C
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,48,D,450,664.5400524139404,NO,1,CONGRUENT,YES,1,D
ADMIN-UCSF-BK008,2018-01-30 21:35:55+00:00,2018-02-02 21:20:48+00:00,,,49,A,650,813.1120204925537,NO,1,INCONGRUENT,YES,1,D
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,0,A,800,564.1030073165894,YES,1,CONGRUENT,NO,0,A
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,1,C,800,575.9940147399902,NO,0,INCONGRUENT,YES,0,B
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,2,A,790,386.3149881362915,YES,1,CONGRUENT,NO,0,A
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,3,B,840,566.5520429611206,NO,1,INCONGRUENT,YES,0,D
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,4,D,830,576.7320394515991,YES,1,INCONGRUENT,NO,0,B
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,5,C,820,649.5040655136108,YES,1,INCONGRUENT,NO,0,A
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,6,B,800,650.1410007476807,NO,1,INCONGRUENT,YES,0,C
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,7,B,780,532.1379899978638,YES,1,CONGRUENT,NO,0,B
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,8,B,760,510.4459524154663,YES,1,CONGRUENT,NO,0,B
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,9,D,760,431.72502517700195,YES,1,INCONGRUENT,NO,0,B
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,10,C,680,459.2719078063965,YES,1,INCONGRUENT,NO,0,A
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,11,A,520,506.82902336120605,NO,1,INCONGRUENT,YES,0,C
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,12,A,200,385.90502738952637,NO,1,INCONGRUENT,YES,1,C
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,13,A,720,417.2760248184204,YES,1,CONGRUENT,NO,0,A
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,14,A,190,458.3559036254883,NO,1,INCONGRUENT,YES,1,C
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,15,A,180,675.9339570999146,NO,1,INCONGRUENT,YES,1,C
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,16,A,170,514.1810178756714,NO,1,INCONGRUENT,YES,1,C
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,17,C,640,405.892014503479,NO,1,CONGRUENT,YES,0,C
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,18,B,160,500.31495094299316,NO,1,INCONGRUENT,YES,1,C
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,19,D,480,548.3869314193726,NO,1,CONGRUENT,YES,1,D
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,20,B,470,415.13800621032715,YES,1,CONGRUENT,NO,0,B
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,21,C,150,410.4340076446533,NO,0,INCONGRUENT,YES,1,B
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,22,C,460,489.1239404678345,YES,0,CONGRUENT,NO,1,C
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,23,C,500,450.92809200286865,NO,1,CONGRUENT,YES,0,C
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,24,A,490,470.91400623321533,YES,1,CONGRUENT,NO,0,A
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,25,C,790,530.8419466018677,YES,1,INCONGRUENT,NO,0,A
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,26,B,480,493.7170743942261,NO,0,CONGRUENT,YES,1,B
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,27,D,780,613.1610870361328,YES,1,INCONGRUENT,NO,0,A
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,28,B,770,428.4709692001343,NO,1,INCONGRUENT,YES,0,D
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,29,C,750,477.2580862045288,YES,1,INCONGRUENT,NO,0,B
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,30,C,520,603.3550500869751,NO,1,CONGRUENT,YES,1,C
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,31,A,510,438.8960599899292,YES,1,CONGRUENT,NO,0,A
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,32,A,500,383.8930130004883,YES,1,CONGRUENT,NO,0,A
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,33,A,490,457.9789638519287,YES,1,CONGRUENT,NO,0,A
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,34,D,470,407.05394744873047,NO,1,CONGRUENT,YES,0,D
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,35,D,710,439.9580955505371,YES,1,INCONGRUENT,NO,0,B
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,36,A,630,457.521915435791,NO,1,INCONGRUENT,YES,0,D
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,37,D,430,409.15000438690186,NO,1,CONGRUENT,YES,0,D
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,38,B,350,507.88700580596924,YES,1,CONGRUENT,NO,1,B
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,39,A,470,590.7120704650879,NO,1,INCONGRUENT,YES,1,C
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,40,A,340,400.00104904174805,YES,1,CONGRUENT,NO,1,A
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,41,C,460,530.9580564498901,YES,1,INCONGRUENT,NO,1,B
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,42,B,450,465.3080701828003,NO,1,INCONGRUENT,YES,1,D
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,43,C,330,490.3390407562256,YES,0,CONGRUENT,NO,1,C
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,44,D,410,480.74400424957275,NO,1,CONGRUENT,YES,1,D
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,45,B,400,517.0899629592896,YES,1,CONGRUENT,NO,1,B
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,46,A,390,N/A,NO,0,CONGRUENT,NO,1,A
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,47,C,440,535.8470678329468,YES,1,INCONGRUENT,NO,1,B
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,48,D,1030,447.3210573196411,NO,1,CONGRUENT,YES,0,D
ADMIN-UCSF-BK010,2018-01-30 22:02:05+00:00,2018-02-02 21:20:48+00:00,,,49,D,430,424.60906505584717,YES,1,INCONGRUENT,NO,0,A
ADMIN-UCSF-BK009,2018-02-02 20:50:19+00:00,2018-02-08 17:29:42+00:00,,,0,D,800,629.491925239563,NO,1,CONGRUENT,YES,0,D
ADMIN-UCSF-BK009,2018-02-02 20:50:19+00:00,2018-02-08 17:29:42+00:00,,,1,D,790,572.8930234909058,NO,1,CONGRUENT,YES,0,D
ADMIN-UCSF-BK009,2018-02-02 20:50:19+00:00,2018-02-08 17:29:42+00:00,,,2,A,780,N/A,NO,0,CONGRUENT,NO,1,A
ADMIN-UCSF-BK009,2018-02-02 20:50:19+00:00,2018-02-08 17:29:42+00:00,,,3,C,820,541.3289070129395,NO,1,CONGRUENT,YES,0,C
ADMIN-UCSF-BK009,2018-02-02 20:50:19+00:00,2018-02-08 17:29:42+00:00,,,4,D,800,682.7460527420044,YES,1,INCONGRUENT,NO,0,B
ADMIN-UCSF-BK009,2018-02-02 20:50:19+00:00,2018-02-08 17:29:42+00:00,,,5,D,790,N/A,NO,0,INCONGRUENT,NO,1,B
ADMIN-UCSF-BK009,2018-02-02 20:50:19+00:00,2018-02-08 17:29:42+00:00,,,6,D,830,N/A,NO,0,INCONGRUENT,NO,0,A
ADMIN-UCSF-BK009,2018-02-02 20:50:19+00:00,2018-02-08 17:29:42+00:00,,,7,B,810,532.4690341949463,NO,0,CONGRUENT,YES,0,B
ADMIN-UCSF-BK009,2018-02-02 20:50:19+00:00,2018-02-08 17:29:42+00:00,,,8,D,850,719.2020416259766,NO,1,CONGRUENT,YES,0,D
ADMIN-UCSF-BK009,2018-02-02 20:50:19+00:00,2018-02-08 17:29:42+00:00,,,9,A,870,642.2439813613892,NO,1,INCONGRUENT,YES,0,D
ADMIN-UCSF-BK009,2018-02-02 20:50:19+00:00,2018-02-08 17:29:42+00:00,,,10,A,840,680.0259351730347,YES,1,CONGRUENT,NO,0,A
ADMIN-UCSF-BK009,2018-02-02 20:50:19+00:00,2018-02-08 17:29:42+00:00,,,11,B,860,N/A,NO,0,INCONGRUENT,NO,1,D
ADMIN-UCSF-BK009,2018-02-02 20:50:19+00:00,2018-02-08 17:29:42+00:00,,,12,B,830,682.2439432144165,YES,1,CONGRUENT,NO,0,B
ADMIN-UCSF-BK009,2018-02-02 20:50:19+00:00,2018-02-08 17:29:42+00:00,,,13,C,810,749.0429878234863,NO,1,CONGRUENT,YES,0,C
ADMIN-UCSF-BK009,2018-02-02 20:50:19+00:00,2018-02-08 17:29:42+00:00,,,14,B,900,876.7490386962891,NO,1,INCONGRUENT,YES,0,D
ADMIN-UCSF-BK009,2018-02-02 20:50:19+00:00,2018-02-08 17:29:42+00:00,,,15,B,890,705.1589488983154,NO,1,INCONGRUENT,YES,0,D
ADMIN-UCSF-BK009,2018-02-02 20:50:19+00:00,2018-02-08 17:29:42+00:00,,,16,C,880,724.763035774231,YES,1,INCONGRUENT,NO,0,A
ADMIN-UCSF-BK009,2018-02-02 20:50:19+00:00,2018-02-08 17:29:42+00:00,,,17,D,860,764.1289234161377,NO,0,INCONGRUENT,YES,0,A
ADMIN-UCSF-BK009,2018-02-02 20:50:19+00:00,2018-02-08 17:29:42+00:00,,,18,A,770,709.4449996948242,YES,1,CONGRUENT,NO,0,A
