participant_id,time_gameplayed_utc,time_sent_utc,detail,condition,trial_number,correct_button,response_window,inter_time_interval,late_response,response_time
ADMIN-UCSF-BS013,2018-03-18 16:30:29+00:00,2018-04-16 20:30:00+00:00,,Right,17,0,,,,
ADMIN-UCSF-BS013,2018-03-18 16:30:29+00:00,2018-04-16 20:30:00+00:00,,Left,18,1,830,840,0,316.10405445098877
ADMIN-UCSF-BS013,2018-03-18 16:30:29+00:00,2018-04-16 20:30:00+00:00,,Right,18,0,210,530,1,290.45307636260986
ADMIN-UCSF-BS013,2018-03-18 16:30:29+00:00,2018-04-16 20:30:00+00:00,,Left,19,1,820,840,0,214.58709239959717
ADMIN-UCSF-BS013,2018-03-18 16:30:29+00:00,2018-04-16 20:30:00+00:00,,Right,19,0,,,,
ADMIN-UCSF-BS013,2018-03-18 16:30:29+00:00,2018-04-16 20:30:00+00:00,,Right,20,0,250,530,1,420.4690456390381
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Left,0,1,500,500,0,303.27093601226807
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Right,0,1,500,500,0,267.96603202819824
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Left,1,1,490,500,0,319.1800117492676
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Right,1,1,490,500,0,281.50296211242676
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Left,2,1,480,500,0,285.2119207382202
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Right,2,1,480,500,0,230.79705238342285
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Left,3,1,460,500,0,293.6919927597046
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Right,3,1,460,500,0,273.8460302352905
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Left,4,1,420,500,0,332.86499977111816
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Right,4,1,420,500,0,211.899995803833
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Left,5,1,340,500,0,224.1799831390381
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Right,5,1,340,500,0,295.9688901901245
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Left,6,0,180,500,1,282.8850746154785
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Right,6,0,180,500,1,305.1859140396118
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Left,7,0,220,500,1,251.23608112335205
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Right,7,0,220,500,1,261.60502433776855
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Left,8,1,260,500,0,225.00896453857422
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Right,8,0,260,500,1,78.96900177001953
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Left,9,1,250,500,0,249.73702430725098
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Right,9,0,340,500,1,142.00305938720703
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Left,10,0,240,500,1,258.72790813446045
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Right,10,1,500,500,0,244.2920207977295
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Left,11,1,280,500,0,240.5019998550415
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Right,11,1,490,500,0,293.3070659637451
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Left,12,0,270,500,1,294.76404190063477
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Right,12,1,480,500,0,279.4530391693115
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Left,13,1,310,500,0,228.92093658447266
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Right,13,1,460,500,0,267.74299144744873
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Left,14,1,300,500,0,259.7630023956299
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Right,14,1,420,500,0,318.4400796890259
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Left,15,1,290,500,0,263.6319398880005
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Right,15,1,340,500,0,294.6929931640625
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Left,16,0,270,500,1,352.3019552230835
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Right,16,0,180,500,1,232.85198211669922
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Left,17,1,310,500,0,202.14593410491943
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Right,17,0,220,500,1,289.39104080200195
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Left,18,0,300,500,1,335.83998680114746
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Right,18,1,260,500,0,203.72498035430908
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Left,19,0,340,500,1,64.73207473754883
ADMIN-UCSF-BS010,2018-03-23 20:07:32+00:00,2018-04-16 20:30:00+00:00,,Right,19,0,250,500,1,434.670090675354
