participant_id,time_gameplayed_utc,time_sent_utc,detail,condition,trial_number,position_is_top,correct_button,response_window,late_response,response_time
ADMIN-UCSF-BS004,2017-12-08 21:42:00+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,20,1,1,1360,0,1165.9280061721802
ADMIN-UCSF-BS004,2017-12-08 21:42:00+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,20,1,0,1290,0,1080.5099606513977
ADMIN-UCSF-BS004,2017-12-08 21:42:00+00:00,2017-12-12 17:39:05+00:00,,Feature_12,20,0,0,760,0,443.33797693252563
ADMIN-UCSF-BS004,2017-12-08 21:42:00+00:00,2017-12-12 17:39:05+00:00,,Feature_4,20,0,0,730,0,303.741991519928
ADMIN-UCSF-BS004,2017-12-08 21:42:00+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,21,0,1,1280,0,1254.0940046310425
ADMIN-UCSF-BS004,2017-12-08 21:42:00+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,21,1,1,1330,0,1001.7529726028442
ADMIN-UCSF-BS004,2017-12-08 21:42:00+00:00,2017-12-12 17:39:05+00:00,,Feature_12,21,1,0,800,0,369.25798654556274
ADMIN-UCSF-BS004,2017-12-08 21:42:00+00:00,2017-12-12 17:39:05+00:00,,Feature_4,21,1,0,770,0,404.46996688842773
ADMIN-UCSF-BS004,2017-12-08 21:42:00+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,22,1,0,1120,1,1133.7050199508667
ADMIN-UCSF-BS004,2017-12-08 21:42:00+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,22,0,1,1320,0,776.2909531593323
ADMIN-UCSF-BS004,2017-12-08 21:42:00+00:00,2017-12-12 17:39:05+00:00,,Feature_12,22,0,1,840,0,470.2380299568176
ADMIN-UCSF-BS004,2017-12-08 21:42:00+00:00,2017-12-12 17:39:05+00:00,,Feature_4,22,0,0,810,1,815.4860138893127
ADMIN-UCSF-BS004,2017-12-08 21:42:00+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,23,0,0,1160,1,1360.5499863624573
ADMIN-UCSF-BS004,2017-12-08 21:42:00+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,23,0,1,1310,0,848.5609889030457
ADMIN-UCSF-BS004,2017-12-08 21:42:00+00:00,2017-12-12 17:39:05+00:00,,Feature_12,23,1,0,830,0,761.1470222473145
ADMIN-UCSF-BS004,2017-12-08 21:42:00+00:00,2017-12-12 17:39:05+00:00,,Feature_4,23,1,1,890,0,436.8230104446411
ADMIN-UCSF-BS004,2017-12-08 21:42:00+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,24,1,1,1200,0,893.297016620636
ADMIN-UCSF-BS004,2017-12-08 21:42:00+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,24,0,1,1290,0,648.3370065689087
ADMIN-UCSF-BS004,2017-12-08 21:42:00+00:00,2017-12-12 17:39:05+00:00,,Feature_12,24,1,1,870,0,433.9960217475891
ADMIN-UCSF-BS004,2017-12-08 21:42:00+00:00,2017-12-12 17:39:05+00:00,,Feature_4,24,0,1,880,0,475.9349822998047
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,0,1,1,1000,0,469.8009490966797
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,0,0,1,1000,0,657.1289896965027
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_12,0,0,1,1000,0,558.5530400276184
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_4,0,1,0,1000,0,921.7430353164673
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,1,0,1,990,0,422.82599210739136
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,1,1,0,990,0,558.6349964141846
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_12,1,0,0,990,0,731.8800091743469
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_4,1,1,1,1040,0,636.6999745368958
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,2,0,1,980,0,685.9059929847717
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,2,0,0,1030,0,504.53102588653564
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_12,2,1,0,1030,0,546.5150475502014
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_4,2,0,1,1030,0,574.5909810066223
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,3,1,1,960,0,621.7530369758606
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,3,0,1,1070,0,623.0739951133728
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_12,3,0,1,1070,0,946.0190534591675
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_4,3,1,1,1020,0,490.9130334854126
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,4,1,1,920,0,586.1849784851074
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,4,1,0,1060,0,692.8939819335938
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_12,4,0,1,1060,0,714.8749828338623
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_4,4,1,1,1000,0,410.0379943847656
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,5,1,0,840,0,486.57798767089844
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,5,1,1,1100,0,708.4050178527832
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_12,5,0,1,1050,0,898.0990052223206
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_4,5,0,0,960,0,609.7080111503601
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,6,0,0,880,0,385.87695360183716
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,6,1,0,1090,0,683.5920214653015
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_12,6,0,1,1030,0,811.4379644393921
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_4,6,0,1,1000,0,306.65600299835205
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,7,1,0,920,0,408.9130163192749
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,7,1,1,1130,0,805.9620261192322
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_12,7,1,0,990,0,752.8259754180908
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_4,7,1,0,990,0,360.0890040397644
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,8,0,0,1000,0,376.92999839782715
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,8,1,0,1120,0,765.6489610671997
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_12,8,1,1,1030,0,917.9940223693848
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_4,8,1,0,1030,0,468.86199712753296
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,9,0,1,1160,0,393.44102144241333
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,9,1,1,1160,0,597.91100025177
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_12,9,1,1,1020,0,868.7649965286255
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_4,9,0,1,1070,0,443.6030387878418
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,10,0,0,1150,0,399.47301149368286
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,10,0,1,1150,0,880.2239894866943
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_12,10,1,1,1010,0,896.7729806900024
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_4,10,1,1,1060,0,324.2090344429016
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,11,1,0,1190,0,476.3830304145813
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,11,1,1,1140,0,750.8490085601807
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_12,11,1,1,990,0,701.356053352356
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_4,11,0,1,1050,0,283.577024936676
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,12,0,0,1230,0,444.45300102233887
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,12,0,1,1120,0,539.9340391159058
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_12,12,1,1,950,0,871.6400265693665
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_4,12,1,1,1030,0,384.0770125389099
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,13,1,1,1310,0,400.0219702720642
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,13,0,0,1080,0,570.3759789466858
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_12,13,1,0,870,1,890.2090191841125
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_4,13,0,1,990,0,357.8450083732605
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,14,0,0,1300,0,419.58099603652954
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,14,0,1,1120,0,479.18701171875
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_12,14,1,1,910,0,577.0840048789978
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_4,14,1,1,910,0,460.066020488739
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,15,0,1,1340,0,477.45800018310547
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,15,1,0,1110,0,678.7509918212891
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_12,15,1,1,900,0,493.7419891357422
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_4,15,0,1,750,0,470.0409770011902
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,16,1,1,1330,0,204.94502782821655
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,16,1,0,1150,0,606.4170002937317
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_12,16,0,0,890,1,1243.5269951820374
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_4,16,1,0,430,1,432.94399976730347
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,17,1,0,1320,0,382.997989654541
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,17,0,0,1190,1,N/A
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_12,17,1,0,930,0,593.7379598617554
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_4,17,0,1,470,0,390.5370235443115
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,18,0,1,1360,0,387.3499631881714
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,18,0,1,1270,0,926.0599613189697
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_12,18,0,0,970,0,802.8889894485474
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_4,18,1,1,460,0,383.3920359611511
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,19,1,0,1350,0,352.9970049858093
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,19,0,1,1260,0,877.8960108757019
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_12,19,0,1,1050,0,659.5339775085449
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_4,19,1,0,450,1,534.2230200767517
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,20,0,0,1390,0,530.9920310974121
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,20,1,0,1250,0,826.2270092964172
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_12,20,0,0,1040,0,527.3129940032959
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_4,20,0,0,490,0,480.23200035095215
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,21,1,0,1430,0,346.0949659347534
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,21,1,1,1290,0,635.8450055122375
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_12,21,0,1,1080,0,443.1159496307373
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_4,21,0,1,530,0,433.10099840164185
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,22,1,1,1510,0,353.71899604797363
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,22,1,1,1280,0,1261.1059546470642
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_12,22,1,0,1070,0,470.54600715637207
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_4,22,0,0,520,0,482.77097940444946
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,23,0,0,1500,0,603.2310128211975
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,23,0,0,1270,1,104.30699586868286
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_12,23,1,1,1110,0,677.3179769515991
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_4,23,1,0,560,0,544.6370244026184
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_12,24,1,0,1540,0,361.8420362472534
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Conjunction_4,24,0,1,1310,0,448.09603691101074
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_12,24,0,1,1100,0,536.6979837417603
ADMIN-UCSF-BS001,2017-12-08 22:00:58+00:00,2017-12-12 17:39:05+00:00,,Feature_4,24,0,0,600,1,741.4689660072327
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_12,0,1,0,1000,1,1234.3180179595947
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_4,0,0,0,1000,0,834.4728946685791
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_12,0,0,1,1000,0,731.0409545898438
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_4,0,1,1,1000,0,579.4728994369507
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_12,1,0,1,1040,0,825.247049331665
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_4,1,1,1,1040,0,679.8239946365356
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_12,1,1,1,990,0,668.9959764480591
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_4,1,0,1,990,0,411.41295433044434
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_12,2,1,1,1030,0,654.6810865402222
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_4,2,1,1,1030,0,567.9090023040771
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_12,2,1,0,980,0,505.3199529647827
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_4,2,0,0,980,0,376.22201442718506
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_12,3,0,1,1020,0,693.5309171676636
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_4,3,1,0,1020,0,496.12104892730713
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_12,3,1,1,1020,0,852.2700071334839
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_4,3,1,0,1020,0,435.0179433822632
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_12,4,0,1,1000,0,685.2589845657349
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_4,4,1,1,1060,0,767.0010328292847
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_12,4,1,1,1010,0,570.1569318771362
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_4,4,0,1,1060,0,758.9130401611328
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_12,5,0,1,960,0,957.4320316314697
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_4,5,0,0,1050,0,652.8699398040771
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_12,5,1,1,1000,0,801.0969161987305
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_4,5,1,1,1050,0,486.8800640106201
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_12,6,1,1,880,0,601.5900373458862
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_4,6,0,1,1090,0,698.7789869308472
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_12,6,0,1,980,0,627.9259920120239
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_4,6,0,1,1040,0,459.9339962005615
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_12,7,0,1,720,0,703.2309770584106
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_4,7,0,1,1080,0,657.6600074768066
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_12,7,1,1,940,0,486.9610071182251
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_4,7,1,1,1020,0,516.3079500198364
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_12,8,0,0,400,1,1314.3600225448608
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_4,8,1,1,1070,0,778.2069444656372
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_12,8,1,1,860,0,652.305006980896
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_4,8,0,1,980,0,375.5528926849365
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_12,9,1,0,440,1,980.2109003067017
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_4,9,1,1,1050,0,655.7290554046631
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_12,9,1,1,700,0,525.6350040435791
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_4,9,0,1,900,0,560.3259801864624
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_12,10,0,0,480,1,787.7529859542847
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_4,10,0,1,1010,0,688.3139610290527
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_12,10,0,0,380,1,645.0790166854858
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_4,10,0,1,740,0,619.0260648727417
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_12,11,1,0,560,1,776.1590480804443
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_4,11,0,0,930,0,747.6730346679688
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_12,11,0,0,420,1,749.9769926071167
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_4,11,1,0,420,1,591.7789936065674
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_12,12,1,0,720,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_4,12,1,0,970,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_12,12,0,0,460,1,710.8479738235474
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_4,12,1,0,460,1,533.7709188461304
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_12,13,0,1,1040,0,802.899956703186
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_4,13,1,1,1010,0,598.8270044326782
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_12,13,1,0,540,1,679.8690557479858
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_4,13,1,0,500,0,492.3269748687744
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_12,14,1,0,1030,1,1324.6750831604004
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_4,14,0,0,1000,1,N/A
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_12,14,0,0,700,1,910.9020233154297
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_4,14,1,1,580,0,567.1271085739136
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_12,15,1,0,1070,1,1203.1888961791992
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Conjunction_4,15,1,1,1040,0,660.5089902877808
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_12,15,0,1,1020,0,670.6000566482544
ADMIN-UCSF-BS012,2018-03-18 16:18:10+00:00,2018-04-16 20:30:00+00:00,,Feature_4,15,1,0,570,1,643.3309316635132
